datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
1/19/2024 6:00:00 AM,1/19/2024 1:00:00 AM,OTHER,25.855
1/19/2024 6:00:00 AM,1/19/2024 1:00:00 AM,SOUTH,4.447
1/19/2024 6:00:00 AM,1/19/2024 1:00:00 AM,WEST,3911.622
1/19/2024 6:00:00 AM,1/19/2024 1:00:00 AM,RTO,3914.145
1/19/2024 6:00:00 AM,1/19/2024 1:00:00 AM,RFC,3909.698
1/19/2024 5:00:00 AM,1/19/2024 12:00:00 AM,MIDATL,-1.020
1/19/2024 5:00:00 AM,1/19/2024 12:00:00 AM,OTHER,25.833
1/19/2024 5:00:00 AM,1/19/2024 12:00:00 AM,SOUTH,-0.162
1/19/2024 5:00:00 AM,1/19/2024 12:00:00 AM,WEST,3351.078
1/19/2024 5:00:00 AM,1/19/2024 12:00:00 AM,RTO,3349.896
1/19/2024 5:00:00 AM,1/19/2024 12:00:00 AM,RFC,3350.058
1/19/2024 4:00:00 AM,1/18/2024 11:00:00 PM,MIDATL,7.383
1/19/2024 4:00:00 AM,1/18/2024 11:00:00 PM,OTHER,27.226
1/19/2024 4:00:00 AM,1/18/2024 11:00:00 PM,SOUTH,1.092
1/19/2024 4:00:00 AM,1/18/2024 11:00:00 PM,WEST,2813.163
1/19/2024 4:00:00 AM,1/18/2024 11:00:00 PM,RTO,2821.638
1/19/2024 4:00:00 AM,1/18/2024 11:00:00 PM,RFC,2820.546
1/19/2024 3:00:00 AM,1/18/2024 10:00:00 PM,MIDATL,46.824
1/19/2024 3:00:00 AM,1/18/2024 10:00:00 PM,OTHER,28.093
1/19/2024 3:00:00 AM,1/18/2024 10:00:00 PM,SOUTH,7.159
1/19/2024 3:00:00 AM,1/18/2024 10:00:00 PM,WEST,2226.902
1/19/2024 3:00:00 AM,1/18/2024 10:00:00 PM,RTO,2280.885
1/19/2024 3:00:00 AM,1/18/2024 10:00:00 PM,RFC,2273.726
1/19/2024 2:00:00 AM,1/18/2024 9:00:00 PM,MIDATL,90.175
1/19/2024 2:00:00 AM,1/18/2024 9:00:00 PM,OTHER,30.297
1/19/2024 2:00:00 AM,1/18/2024 9:00:00 PM,SOUTH,29.829
1/19/2024 2:00:00 AM,1/18/2024 9:00:00 PM,WEST,1851.045
1/19/2024 2:00:00 AM,1/18/2024 9:00:00 PM,RTO,1971.049
1/19/2024 2:00:00 AM,1/18/2024 9:00:00 PM,RFC,1941.220
1/19/2024 1:00:00 AM,1/18/2024 8:00:00 PM,MIDATL,113.685
1/19/2024 1:00:00 AM,1/18/2024 8:00:00 PM,OTHER,30.941
1/19/2024 1:00:00 AM,1/18/2024 8:00:00 PM,SOUTH,74.630
1/19/2024 1:00:00 AM,1/18/2024 8:00:00 PM,WEST,1529.011
1/19/2024 1:00:00 AM,1/18/2024 8:00:00 PM,RTO,1717.326
1/19/2024 1:00:00 AM,1/18/2024 8:00:00 PM,RFC,1642.696
1/19/2024 12:00:00 AM,1/18/2024 7:00:00 PM,MIDATL,137.571
1/19/2024 12:00:00 AM,1/18/2024 7:00:00 PM,OTHER,31.874
1/19/2024 12:00:00 AM,1/18/2024 7:00:00 PM,SOUTH,86.563
1/19/2024 12:00:00 AM,1/18/2024 7:00:00 PM,WEST,1275.830
1/19/2024 12:00:00 AM,1/18/2024 7:00:00 PM,RTO,1499.964
1/19/2024 12:00:00 AM,1/18/2024 7:00:00 PM,RFC,1413.401
1/18/2024 11:00:00 PM,1/18/2024 6:00:00 PM,MIDATL,143.478
1/18/2024 11:00:00 PM,1/18/2024 6:00:00 PM,OTHER,32.085
1/18/2024 11:00:00 PM,1/18/2024 6:00:00 PM,SOUTH,14.394
1/18/2024 11:00:00 PM,1/18/2024 6:00:00 PM,WEST,985.475
1/18/2024 11:00:00 PM,1/18/2024 6:00:00 PM,RTO,1143.347
1/18/2024 11:00:00 PM,1/18/2024 6:00:00 PM,RFC,1128.953
1/18/2024 10:00:00 PM,1/18/2024 5:00:00 PM,MIDATL,140.559
1/18/2024 10:00:00 PM,1/18/2024 5:00:00 PM,OTHER,31.655
1/18/2024 10:00:00 PM,1/18/2024 5:00:00 PM,SOUTH,48.993
1/18/2024 10:00:00 PM,1/18/2024 5:00:00 PM,WEST,654.857
1/18/2024 10:00:00 PM,1/18/2024 5:00:00 PM,RTO,844.409
1/18/2024 10:00:00 PM,1/18/2024 5:00:00 PM,RFC,795.416
1/18/2024 9:00:00 PM,1/18/2024 4:00:00 PM,MIDATL,263.253
1/18/2024 9:00:00 PM,1/18/2024 4:00:00 PM,OTHER,30.573
1/18/2024 9:00:00 PM,1/18/2024 4:00:00 PM,SOUTH,97.237
1/18/2024 9:00:00 PM,1/18/2024 4:00:00 PM,WEST,448.100
1/18/2024 9:00:00 PM,1/18/2024 4:00:00 PM,RTO,808.590
1/18/2024 9:00:00 PM,1/18/2024 4:00:00 PM,RFC,711.353
1/18/2024 8:00:00 PM,1/18/2024 3:00:00 PM,MIDATL,289.579
1/18/2024 8:00:00 PM,1/18/2024 3:00:00 PM,OTHER,30.124
1/18/2024 8:00:00 PM,1/18/2024 3:00:00 PM,SOUTH,132.172
1/18/2024 8:00:00 PM,1/18/2024 3:00:00 PM,WEST,383.357
1/18/2024 8:00:00 PM,1/18/2024 3:00:00 PM,RTO,805.108
1/18/2024 8:00:00 PM,1/18/2024 3:00:00 PM,RFC,672.936
1/18/2024 7:00:00 PM,1/18/2024 2:00:00 PM,MIDATL,270.730
1/18/2024 7:00:00 PM,1/18/2024 2:00:00 PM,OTHER,30.539
1/18/2024 7:00:00 PM,1/18/2024 2:00:00 PM,SOUTH,147.901
1/18/2024 7:00:00 PM,1/18/2024 2:00:00 PM,WEST,382.776
1/18/2024 7:00:00 PM,1/18/2024 2:00:00 PM,RTO,801.407
1/18/2024 7:00:00 PM,1/18/2024 2:00:00 PM,RFC,653.506
1/18/2024 6:00:00 PM,1/18/2024 1:00:00 PM,MIDATL,266.264
1/18/2024 6:00:00 PM,1/18/2024 1:00:00 PM,OTHER,30.630
1/18/2024 6:00:00 PM,1/18/2024 1:00:00 PM,SOUTH,136.594
1/18/2024 6:00:00 PM,1/18/2024 1:00:00 PM,WEST,500.973
1/18/2024 6:00:00 PM,1/18/2024 1:00:00 PM,RTO,903.831
1/18/2024 6:00:00 PM,1/18/2024 1:00:00 PM,RFC,767.237
1/18/2024 5:00:00 PM,1/18/2024 12:00:00 PM,MIDATL,259.546
1/18/2024 5:00:00 PM,1/18/2024 12:00:00 PM,OTHER,32.405
1/18/2024 5:00:00 PM,1/18/2024 12:00:00 PM,SOUTH,73.282
1/18/2024 5:00:00 PM,1/18/2024 12:00:00 PM,WEST,533.627
1/18/2024 5:00:00 PM,1/18/2024 12:00:00 PM,RTO,866.455
1/18/2024 5:00:00 PM,1/18/2024 12:00:00 PM,RFC,793.173
1/18/2024 4:00:00 PM,1/18/2024 11:00:00 AM,MIDATL,159.762
1/18/2024 4:00:00 PM,1/18/2024 11:00:00 AM,OTHER,32.820
1/18/2024 4:00:00 PM,1/18/2024 11:00:00 AM,SOUTH,10.974
1/18/2024 4:00:00 PM,1/18/2024 11:00:00 AM,WEST,556.706
1/18/2024 4:00:00 PM,1/18/2024 11:00:00 AM,RTO,727.442
1/18/2024 4:00:00 PM,1/18/2024 11:00:00 AM,RFC,716.468
1/18/2024 3:00:00 PM,1/18/2024 10:00:00 AM,MIDATL,146.979
1/18/2024 3:00:00 PM,1/18/2024 10:00:00 AM,OTHER,34.479
1/18/2024 3:00:00 PM,1/18/2024 10:00:00 AM,SOUTH,18.808
1/18/2024 3:00:00 PM,1/18/2024 10:00:00 AM,WEST,670.737
1/18/2024 3:00:00 PM,1/18/2024 10:00:00 AM,RTO,836.524
1/18/2024 3:00:00 PM,1/18/2024 10:00:00 AM,RFC,817.716
1/18/2024 2:00:00 PM,1/18/2024 9:00:00 AM,MIDATL,244.729
1/18/2024 2:00:00 PM,1/18/2024 9:00:00 AM,OTHER,39.202
1/18/2024 2:00:00 PM,1/18/2024 9:00:00 AM,SOUTH,54.070
1/18/2024 2:00:00 PM,1/18/2024 9:00:00 AM,WEST,832.723
1/18/2024 2:00:00 PM,1/18/2024 9:00:00 AM,RTO,1131.522
1/18/2024 2:00:00 PM,1/18/2024 9:00:00 AM,RFC,1077.452
1/18/2024 1:00:00 PM,1/18/2024 8:00:00 AM,MIDATL,325.079
1/18/2024 1:00:00 PM,1/18/2024 8:00:00 AM,OTHER,44.384
1/18/2024 1:00:00 PM,1/18/2024 8:00:00 AM,SOUTH,120.213
1/18/2024 1:00:00 PM,1/18/2024 8:00:00 AM,WEST,1213.688
1/18/2024 1:00:00 PM,1/18/2024 8:00:00 AM,RTO,1658.980
1/18/2024 1:00:00 PM,1/18/2024 8:00:00 AM,RFC,1538.767
1/18/2024 12:00:00 PM,1/18/2024 7:00:00 AM,MIDATL,437.476
1/18/2024 12:00:00 PM,1/18/2024 7:00:00 AM,OTHER,44.702
1/18/2024 12:00:00 PM,1/18/2024 7:00:00 AM,SOUTH,126.096
1/18/2024 12:00:00 PM,1/18/2024 7:00:00 AM,WEST,1203.794
1/18/2024 12:00:00 PM,1/18/2024 7:00:00 AM,RTO,1767.366
1/18/2024 12:00:00 PM,1/18/2024 7:00:00 AM,RFC,1641.270
1/18/2024 11:00:00 AM,1/18/2024 6:00:00 AM,MIDATL,499.319
1/18/2024 11:00:00 AM,1/18/2024 6:00:00 AM,OTHER,43.733
1/18/2024 11:00:00 AM,1/18/2024 6:00:00 AM,SOUTH,122.022
1/18/2024 11:00:00 AM,1/18/2024 6:00:00 AM,WEST,1316.876
1/18/2024 11:00:00 AM,1/18/2024 6:00:00 AM,RTO,1938.217
1/18/2024 11:00:00 AM,1/18/2024 6:00:00 AM,RFC,1816.195
1/18/2024 10:00:00 AM,1/18/2024 5:00:00 AM,MIDATL,588.098
1/18/2024 10:00:00 AM,1/18/2024 5:00:00 AM,OTHER,40.528
1/18/2024 10:00:00 AM,1/18/2024 5:00:00 AM,SOUTH,158.778
1/18/2024 10:00:00 AM,1/18/2024 5:00:00 AM,WEST,1595.079
1/18/2024 10:00:00 AM,1/18/2024 5:00:00 AM,RTO,2341.955
1/18/2024 10:00:00 AM,1/18/2024 5:00:00 AM,RFC,2183.177
1/18/2024 9:00:00 AM,1/18/2024 4:00:00 AM,MIDATL,644.083
1/18/2024 9:00:00 AM,1/18/2024 4:00:00 AM,OTHER,38.913
1/18/2024 9:00:00 AM,1/18/2024 4:00:00 AM,SOUTH,148.932
1/18/2024 9:00:00 AM,1/18/2024 4:00:00 AM,WEST,2016.925
1/18/2024 9:00:00 AM,1/18/2024 4:00:00 AM,RTO,2809.940
1/18/2024 9:00:00 AM,1/18/2024 4:00:00 AM,RFC,2661.008
1/18/2024 8:00:00 AM,1/18/2024 3:00:00 AM,MIDATL,693.210
1/18/2024 8:00:00 AM,1/18/2024 3:00:00 AM,OTHER,37.341
1/18/2024 8:00:00 AM,1/18/2024 3:00:00 AM,SOUTH,146.350
1/18/2024 8:00:00 AM,1/18/2024 3:00:00 AM,WEST,2434.672
1/18/2024 8:00:00 AM,1/18/2024 3:00:00 AM,RTO,3274.232
1/18/2024 8:00:00 AM,1/18/2024 3:00:00 AM,RFC,3127.882
1/18/2024 7:00:00 AM,1/18/2024 2:00:00 AM,MIDATL,749.599
1/18/2024 7:00:00 AM,1/18/2024 2:00:00 AM,OTHER,37.262
1/18/2024 7:00:00 AM,1/18/2024 2:00:00 AM,SOUTH,145.205
1/18/2024 7:00:00 AM,1/18/2024 2:00:00 AM,WEST,3042.313
1/18/2024 7:00:00 AM,1/18/2024 2:00:00 AM,RTO,3937.117
1/18/2024 7:00:00 AM,1/18/2024 2:00:00 AM,RFC,3791.912
1/18/2024 6:00:00 AM,1/18/2024 1:00:00 AM,MIDATL,810.947
1/18/2024 6:00:00 AM,1/18/2024 1:00:00 AM,OTHER,37.179
1/18/2024 6:00:00 AM,1/18/2024 1:00:00 AM,SOUTH,135.400
1/18/2024 6:00:00 AM,1/18/2024 1:00:00 AM,WEST,3583.018
1/18/2024 6:00:00 AM,1/18/2024 1:00:00 AM,RTO,4529.365
1/18/2024 6:00:00 AM,1/18/2024 1:00:00 AM,RFC,4393.965
1/18/2024 5:00:00 AM,1/18/2024 12:00:00 AM,MIDATL,824.756
1/18/2024 5:00:00 AM,1/18/2024 12:00:00 AM,OTHER,37.677
1/18/2024 5:00:00 AM,1/18/2024 12:00:00 AM,SOUTH,142.809
1/18/2024 5:00:00 AM,1/18/2024 12:00:00 AM,WEST,4024.676
1/18/2024 5:00:00 AM,1/18/2024 12:00:00 AM,RTO,4992.241
1/18/2024 5:00:00 AM,1/18/2024 12:00:00 AM,RFC,4849.432
1/18/2024 4:00:00 AM,1/17/2024 11:00:00 PM,MIDATL,834.613
1/18/2024 4:00:00 AM,1/17/2024 11:00:00 PM,OTHER,37.604
1/18/2024 4:00:00 AM,1/17/2024 11:00:00 PM,SOUTH,173.407
1/18/2024 4:00:00 AM,1/17/2024 11:00:00 PM,WEST,4055.014
1/18/2024 4:00:00 AM,1/17/2024 11:00:00 PM,RTO,5063.034
1/18/2024 4:00:00 AM,1/17/2024 11:00:00 PM,RFC,4889.627
1/18/2024 3:00:00 AM,1/17/2024 10:00:00 PM,MIDATL,819.134
1/18/2024 3:00:00 AM,1/17/2024 10:00:00 PM,OTHER,38.749
1/18/2024 3:00:00 AM,1/17/2024 10:00:00 PM,SOUTH,189.059
1/18/2024 3:00:00 AM,1/17/2024 10:00:00 PM,WEST,3778.749
1/18/2024 3:00:00 AM,1/17/2024 10:00:00 PM,RTO,4786.942
1/18/2024 3:00:00 AM,1/17/2024 10:00:00 PM,RFC,4597.883
1/18/2024 2:00:00 AM,1/17/2024 9:00:00 PM,MIDATL,791.054
1/18/2024 2:00:00 AM,1/17/2024 9:00:00 PM,OTHER,40.190
1/18/2024 2:00:00 AM,1/17/2024 9:00:00 PM,SOUTH,174.521
1/18/2024 2:00:00 AM,1/17/2024 9:00:00 PM,WEST,3666.696
1/18/2024 2:00:00 AM,1/17/2024 9:00:00 PM,RTO,4632.271
1/18/2024 2:00:00 AM,1/17/2024 9:00:00 PM,RFC,4457.750
1/18/2024 1:00:00 AM,1/17/2024 8:00:00 PM,MIDATL,714.944
1/18/2024 1:00:00 AM,1/17/2024 8:00:00 PM,OTHER,42.110
1/18/2024 1:00:00 AM,1/17/2024 8:00:00 PM,SOUTH,157.619
1/18/2024 1:00:00 AM,1/17/2024 8:00:00 PM,WEST,3526.048
1/18/2024 1:00:00 AM,1/17/2024 8:00:00 PM,RTO,4398.611
1/18/2024 1:00:00 AM,1/17/2024 8:00:00 PM,RFC,4240.992
1/18/2024 12:00:00 AM,1/17/2024 7:00:00 PM,MIDATL,678.998
1/18/2024 12:00:00 AM,1/17/2024 7:00:00 PM,OTHER,41.953
1/18/2024 12:00:00 AM,1/17/2024 7:00:00 PM,SOUTH,164.354
1/18/2024 12:00:00 AM,1/17/2024 7:00:00 PM,WEST,3388.280
1/18/2024 12:00:00 AM,1/17/2024 7:00:00 PM,RTO,4231.632
1/18/2024 12:00:00 AM,1/17/2024 7:00:00 PM,RFC,4067.278
1/17/2024 11:00:00 PM,1/17/2024 6:00:00 PM,MIDATL,628.390
1/17/2024 11:00:00 PM,1/17/2024 6:00:00 PM,OTHER,41.751
1/17/2024 11:00:00 PM,1/17/2024 6:00:00 PM,SOUTH,164.825
1/17/2024 11:00:00 PM,1/17/2024 6:00:00 PM,WEST,3872.834
1/17/2024 11:00:00 PM,1/17/2024 6:00:00 PM,RTO,4666.049
1/17/2024 11:00:00 PM,1/17/2024 6:00:00 PM,RFC,4501.224
1/17/2024 10:00:00 PM,1/17/2024 5:00:00 PM,MIDATL,611.299
1/17/2024 10:00:00 PM,1/17/2024 5:00:00 PM,OTHER,40.864
1/17/2024 10:00:00 PM,1/17/2024 5:00:00 PM,SOUTH,174.417
1/17/2024 10:00:00 PM,1/17/2024 5:00:00 PM,WEST,4629.276
1/17/2024 10:00:00 PM,1/17/2024 5:00:00 PM,RTO,5414.992
1/17/2024 10:00:00 PM,1/17/2024 5:00:00 PM,RFC,5240.575
1/17/2024 9:00:00 PM,1/17/2024 4:00:00 PM,MIDATL,621.753
1/17/2024 9:00:00 PM,1/17/2024 4:00:00 PM,OTHER,37.689
1/17/2024 9:00:00 PM,1/17/2024 4:00:00 PM,SOUTH,149.406
1/17/2024 9:00:00 PM,1/17/2024 4:00:00 PM,WEST,5515.353
1/17/2024 9:00:00 PM,1/17/2024 4:00:00 PM,RTO,6286.512
1/17/2024 9:00:00 PM,1/17/2024 4:00:00 PM,RFC,6137.106
1/17/2024 8:00:00 PM,1/17/2024 3:00:00 PM,MIDATL,650.262
1/17/2024 8:00:00 PM,1/17/2024 3:00:00 PM,OTHER,36.236
1/17/2024 8:00:00 PM,1/17/2024 3:00:00 PM,SOUTH,164.479
1/17/2024 8:00:00 PM,1/17/2024 3:00:00 PM,WEST,5970.961
1/17/2024 8:00:00 PM,1/17/2024 3:00:00 PM,RTO,6785.702
1/17/2024 8:00:00 PM,1/17/2024 3:00:00 PM,RFC,6621.223
1/17/2024 7:00:00 PM,1/17/2024 2:00:00 PM,MIDATL,665.099
1/17/2024 7:00:00 PM,1/17/2024 2:00:00 PM,OTHER,36.127
1/17/2024 7:00:00 PM,1/17/2024 2:00:00 PM,SOUTH,156.405
1/17/2024 7:00:00 PM,1/17/2024 2:00:00 PM,WEST,6368.320
1/17/2024 7:00:00 PM,1/17/2024 2:00:00 PM,RTO,7189.824
1/17/2024 7:00:00 PM,1/17/2024 2:00:00 PM,RFC,7033.419
1/17/2024 6:00:00 PM,1/17/2024 1:00:00 PM,MIDATL,638.055
1/17/2024 6:00:00 PM,1/17/2024 1:00:00 PM,OTHER,37.406
1/17/2024 6:00:00 PM,1/17/2024 1:00:00 PM,SOUTH,134.425
1/17/2024 6:00:00 PM,1/17/2024 1:00:00 PM,WEST,6405.565
1/17/2024 6:00:00 PM,1/17/2024 1:00:00 PM,RTO,7178.045
1/17/2024 6:00:00 PM,1/17/2024 1:00:00 PM,RFC,7043.620
1/17/2024 5:00:00 PM,1/17/2024 12:00:00 PM,MIDATL,592.285
1/17/2024 5:00:00 PM,1/17/2024 12:00:00 PM,OTHER,38.123
1/17/2024 5:00:00 PM,1/17/2024 12:00:00 PM,SOUTH,116.842
1/17/2024 5:00:00 PM,1/17/2024 12:00:00 PM,WEST,6799.960
1/17/2024 5:00:00 PM,1/17/2024 12:00:00 PM,RTO,7509.087
1/17/2024 5:00:00 PM,1/17/2024 12:00:00 PM,RFC,7392.245
1/17/2024 4:00:00 PM,1/17/2024 11:00:00 AM,MIDATL,598.985
1/17/2024 4:00:00 PM,1/17/2024 11:00:00 AM,OTHER,39.204
1/17/2024 4:00:00 PM,1/17/2024 11:00:00 AM,SOUTH,108.027
1/17/2024 4:00:00 PM,1/17/2024 11:00:00 AM,WEST,6615.116
1/17/2024 4:00:00 PM,1/17/2024 11:00:00 AM,RTO,7322.128
1/17/2024 4:00:00 PM,1/17/2024 11:00:00 AM,RFC,7214.101
1/17/2024 3:00:00 PM,1/17/2024 10:00:00 AM,MIDATL,635.214
1/17/2024 3:00:00 PM,1/17/2024 10:00:00 AM,OTHER,40.675
1/17/2024 3:00:00 PM,1/17/2024 10:00:00 AM,SOUTH,101.290
1/17/2024 3:00:00 PM,1/17/2024 10:00:00 AM,WEST,6684.024
1/17/2024 3:00:00 PM,1/17/2024 10:00:00 AM,RTO,7420.528
1/17/2024 3:00:00 PM,1/17/2024 10:00:00 AM,RFC,7319.238
1/17/2024 2:00:00 PM,1/17/2024 9:00:00 AM,MIDATL,704.066
1/17/2024 2:00:00 PM,1/17/2024 9:00:00 AM,OTHER,41.992
1/17/2024 2:00:00 PM,1/17/2024 9:00:00 AM,SOUTH,110.124
1/17/2024 2:00:00 PM,1/17/2024 9:00:00 AM,WEST,6844.626
1/17/2024 2:00:00 PM,1/17/2024 9:00:00 AM,RTO,7658.816
1/17/2024 2:00:00 PM,1/17/2024 9:00:00 AM,RFC,7548.692
1/17/2024 1:00:00 PM,1/17/2024 8:00:00 AM,MIDATL,707.680
1/17/2024 1:00:00 PM,1/17/2024 8:00:00 AM,OTHER,43.698
1/17/2024 1:00:00 PM,1/17/2024 8:00:00 AM,SOUTH,113.622
1/17/2024 1:00:00 PM,1/17/2024 8:00:00 AM,WEST,6896.698
1/17/2024 1:00:00 PM,1/17/2024 8:00:00 AM,RTO,7718.000
1/17/2024 1:00:00 PM,1/17/2024 8:00:00 AM,RFC,7604.378
1/17/2024 12:00:00 PM,1/17/2024 7:00:00 AM,MIDATL,625.266
1/17/2024 12:00:00 PM,1/17/2024 7:00:00 AM,OTHER,43.312
1/17/2024 12:00:00 PM,1/17/2024 7:00:00 AM,SOUTH,128.764
1/17/2024 12:00:00 PM,1/17/2024 7:00:00 AM,WEST,6893.492
1/17/2024 12:00:00 PM,1/17/2024 7:00:00 AM,RTO,7647.522
1/17/2024 12:00:00 PM,1/17/2024 7:00:00 AM,RFC,7518.758
1/17/2024 11:00:00 AM,1/17/2024 6:00:00 AM,MIDATL,620.988
1/17/2024 11:00:00 AM,1/17/2024 6:00:00 AM,OTHER,41.565
1/17/2024 11:00:00 AM,1/17/2024 6:00:00 AM,SOUTH,121.463
1/17/2024 11:00:00 AM,1/17/2024 6:00:00 AM,WEST,6768.721
1/17/2024 11:00:00 AM,1/17/2024 6:00:00 AM,RTO,7511.172
1/17/2024 11:00:00 AM,1/17/2024 6:00:00 AM,RFC,7389.709
1/17/2024 10:00:00 AM,1/17/2024 5:00:00 AM,MIDATL,637.090
1/17/2024 10:00:00 AM,1/17/2024 5:00:00 AM,OTHER,39.112
1/17/2024 10:00:00 AM,1/17/2024 5:00:00 AM,SOUTH,124.530
1/17/2024 10:00:00 AM,1/17/2024 5:00:00 AM,WEST,6675.048
1/17/2024 10:00:00 AM,1/17/2024 5:00:00 AM,RTO,7436.668
1/17/2024 10:00:00 AM,1/17/2024 5:00:00 AM,RFC,7312.138
1/17/2024 9:00:00 AM,1/17/2024 4:00:00 AM,MIDATL,680.398
1/17/2024 9:00:00 AM,1/17/2024 4:00:00 AM,OTHER,37.617
1/17/2024 9:00:00 AM,1/17/2024 4:00:00 AM,SOUTH,142.029
1/17/2024 9:00:00 AM,1/17/2024 4:00:00 AM,WEST,6807.022
1/17/2024 9:00:00 AM,1/17/2024 4:00:00 AM,RTO,7629.449
1/17/2024 9:00:00 AM,1/17/2024 4:00:00 AM,RFC,7487.420
1/17/2024 8:00:00 AM,1/17/2024 3:00:00 AM,MIDATL,708.053
1/17/2024 8:00:00 AM,1/17/2024 3:00:00 AM,OTHER,36.344
1/17/2024 8:00:00 AM,1/17/2024 3:00:00 AM,SOUTH,187.352
1/17/2024 8:00:00 AM,1/17/2024 3:00:00 AM,WEST,6914.263
1/17/2024 8:00:00 AM,1/17/2024 3:00:00 AM,RTO,7809.668
1/17/2024 8:00:00 AM,1/17/2024 3:00:00 AM,RFC,7622.316
1/17/2024 7:00:00 AM,1/17/2024 2:00:00 AM,MIDATL,706.302
1/17/2024 7:00:00 AM,1/17/2024 2:00:00 AM,OTHER,36.057
1/17/2024 7:00:00 AM,1/17/2024 2:00:00 AM,SOUTH,233.268
1/17/2024 7:00:00 AM,1/17/2024 2:00:00 AM,WEST,6888.006
1/17/2024 7:00:00 AM,1/17/2024 2:00:00 AM,RTO,7827.576
1/17/2024 7:00:00 AM,1/17/2024 2:00:00 AM,RFC,7594.308
1/17/2024 6:00:00 AM,1/17/2024 1:00:00 AM,MIDATL,699.125
1/17/2024 6:00:00 AM,1/17/2024 1:00:00 AM,OTHER,34.835
1/17/2024 6:00:00 AM,1/17/2024 1:00:00 AM,SOUTH,225.735
1/17/2024 6:00:00 AM,1/17/2024 1:00:00 AM,WEST,6987.360
1/17/2024 6:00:00 AM,1/17/2024 1:00:00 AM,RTO,7912.220
1/17/2024 6:00:00 AM,1/17/2024 1:00:00 AM,RFC,7686.485
1/17/2024 5:00:00 AM,1/17/2024 12:00:00 AM,MIDATL,694.415
1/17/2024 5:00:00 AM,1/17/2024 12:00:00 AM,OTHER,35.492
1/17/2024 5:00:00 AM,1/17/2024 12:00:00 AM,SOUTH,229.016
1/17/2024 5:00:00 AM,1/17/2024 12:00:00 AM,WEST,7091.740
1/17/2024 5:00:00 AM,1/17/2024 12:00:00 AM,RTO,8015.171
1/17/2024 5:00:00 AM,1/17/2024 12:00:00 AM,RFC,7786.155
1/17/2024 4:00:00 AM,1/16/2024 11:00:00 PM,MIDATL,728.230
1/17/2024 4:00:00 AM,1/16/2024 11:00:00 PM,OTHER,36.185
1/17/2024 4:00:00 AM,1/16/2024 11:00:00 PM,SOUTH,228.930
1/17/2024 4:00:00 AM,1/16/2024 11:00:00 PM,WEST,7215.634
1/17/2024 4:00:00 AM,1/16/2024 11:00:00 PM,RTO,8172.794
1/17/2024 4:00:00 AM,1/16/2024 11:00:00 PM,RFC,7943.864
1/17/2024 3:00:00 AM,1/16/2024 10:00:00 PM,MIDATL,663.264
1/17/2024 3:00:00 AM,1/16/2024 10:00:00 PM,OTHER,37.455
1/17/2024 3:00:00 AM,1/16/2024 10:00:00 PM,SOUTH,198.324
1/17/2024 3:00:00 AM,1/16/2024 10:00:00 PM,WEST,7438.982
1/17/2024 3:00:00 AM,1/16/2024 10:00:00 PM,RTO,8300.570
1/17/2024 3:00:00 AM,1/16/2024 10:00:00 PM,RFC,8102.246
1/17/2024 2:00:00 AM,1/16/2024 9:00:00 PM,MIDATL,651.864
1/17/2024 2:00:00 AM,1/16/2024 9:00:00 PM,OTHER,39.192
1/17/2024 2:00:00 AM,1/16/2024 9:00:00 PM,SOUTH,150.227
1/17/2024 2:00:00 AM,1/16/2024 9:00:00 PM,WEST,7466.674
1/17/2024 2:00:00 AM,1/16/2024 9:00:00 PM,RTO,8268.765
1/17/2024 2:00:00 AM,1/16/2024 9:00:00 PM,RFC,8118.538
1/17/2024 1:00:00 AM,1/16/2024 8:00:00 PM,MIDATL,574.617
1/17/2024 1:00:00 AM,1/16/2024 8:00:00 PM,OTHER,40.486
1/17/2024 1:00:00 AM,1/16/2024 8:00:00 PM,SOUTH,167.567
1/17/2024 1:00:00 AM,1/16/2024 8:00:00 PM,WEST,7328.620
1/17/2024 1:00:00 AM,1/16/2024 8:00:00 PM,RTO,8070.804
1/17/2024 1:00:00 AM,1/16/2024 8:00:00 PM,RFC,7903.237
1/17/2024 12:00:00 AM,1/16/2024 7:00:00 PM,MIDATL,486.331
1/17/2024 12:00:00 AM,1/16/2024 7:00:00 PM,OTHER,41.052
1/17/2024 12:00:00 AM,1/16/2024 7:00:00 PM,SOUTH,197.832
1/17/2024 12:00:00 AM,1/16/2024 7:00:00 PM,WEST,7187.880
1/17/2024 12:00:00 AM,1/16/2024 7:00:00 PM,RTO,7872.043
1/17/2024 12:00:00 AM,1/16/2024 7:00:00 PM,RFC,7674.211
1/16/2024 11:00:00 PM,1/16/2024 6:00:00 PM,MIDATL,421.672
1/16/2024 11:00:00 PM,1/16/2024 6:00:00 PM,OTHER,41.011
1/16/2024 11:00:00 PM,1/16/2024 6:00:00 PM,SOUTH,198.339
1/16/2024 11:00:00 PM,1/16/2024 6:00:00 PM,WEST,7012.620
1/16/2024 11:00:00 PM,1/16/2024 6:00:00 PM,RTO,7632.631
1/16/2024 11:00:00 PM,1/16/2024 6:00:00 PM,RFC,7434.292
1/16/2024 10:00:00 PM,1/16/2024 5:00:00 PM,MIDATL,409.001
1/16/2024 10:00:00 PM,1/16/2024 5:00:00 PM,OTHER,40.133
1/16/2024 10:00:00 PM,1/16/2024 5:00:00 PM,SOUTH,190.680
